text,bad/good
"Seven dead, 931 test positive in Mohali",0
"Coronavirus India Highlights: Covaxin to be priced at Rs 600/dose for state hospitals, Rs 1200/dose for pvt hospitals",0
Gangster Chhota Rajan acquitted in 1993 blasts accused’s murder case,0
Mohali: 26-year-old man arrested for sexually harassing minor girl,0
Kerala: Donation drive for vaccine cost picks pace on social media,0
"Nine and counting: UAE, Singapore shut out fliers from India",0
Centre considers using IAF to import oxygen containers,0
Jharkhand govt announces free Covid-19 vaccine for people above 18 years,0
‘Profiteering’: Sonia Gandhi to PM Modi on vaccine pricing,0
"April, November last year: Officials, House panel flagged oxygen need, shortage",0
Man held for selling ‘fake’ Remdesivir vials to Covid patient’s kin in Surat,0
Supreme Court takes up Covid cases: HC hearings ‘creating confusion’,0
"Citing security, J&K sets up force to act against govt staff without probe",0
Army to convert Base hospital into 1000-bed Covid facility,0
"Beds, oxygen, medicines: How Chhattisgarh dropped Covid ball",0
"Second wave will not affect  big reform push, says Nirmala Sitharaman",0
"Rajasthan govt alleges discrimination in oxygen, Remdesivir supply, urges Centre to allocate proportionately",0
MP woman ‘dies by suicide’ after death of 3 family members,0
"Death toll climbing, Surat Municipal Corporation holds combing ops, vaccination drives",0
Panchkula private hospitals told to reserve 50% beds for referred Covid patients,0
Pfizer to offer vaccine to govt at ‘not-for-profit’ rate,0
It’s Delhi govt’s habit to blame others for failures: UP on oxygen supply row,0
"Flight reschedules, cancellations galore as UAE India travel ban nears implementation",0
‘Have not taken over covid cases in HCs’: SC raps lawyers for imputing motives as Harish Salve recuses,0
SC intervention in COVID-19 management uncalled for: Congress,0
Railways readies transport plan as three more states request oxygen,0
Shashi Tharoor apologises for his wrong tweet on Sumitra Mahajan,0
Tamil Nadu village quarantined after 26 members tests positive,0
Cricketer Harbajan Singh to provide mobile Covid-19 testing lab in Pune,0
"Muslim, Sikh, Christian groups applaud USCIRF for its religious freedom report on India",0
Viral video ‘heavily edited’ to show minister in poor light: Prahlad Patel’s office,0
"Karnataka needs 1,471 tonnes of oxygen daily, 2 lakh Remdevisir doses in 10 days: Yediyurappa tells PM Modi",0
Haryana: Deputy Commissioners to decide which shops will close at 6 pm from today,0
"Another glacier break reported in Uttarakhand’s Niti Valley, says CM; alert issued",0
States must jointly negotiate uniform vaccine price with manufacturers: Chidambaram,0
"As Centre opens up Covid-19 vaccine procurement, here’s a list of states that are ordering directly from manufacturers",0
Bihar: 9 of a family drown after van falls into Ganga,0
"Delhi on its knees, CM Kejriwal to PM Modi: ‘Need your guidance and intervention’",0
India’s Covid graph may peak at 33-35 lakh active cases by May 15: IIT scientists,0
Himachal Pradesh witnesses inclement weather for fourth straight day,0
NITI Aayog seeks help from civil society groups in fighting Covid,0
Zydus gets restricted nod for use of Hepatitis drug,0
Gurgaon: 4 arrested for selling cylinders for Rs 90k,0
"Leaving with satisfaction, I did my best: CJI Bobde",0
US applauds India for stepping up its climate change commitment,0
"To plea on lifting ban on vaccine inputs, US says Americans first",0
‘Can’t cite law and cause problems when country needs oxygen’: SC on Vedanta plea to make Sterlite plant operational,0
"99% in armed forces have got first vaccine dose, 75% both",0
Oxygen Express train carrying 3 tankers of liquid medical oxygen reaches UP,0
False news of death gives person longer life… can make this viral too: Sumitra Mahajan,0
"From Kashmir to Mumbai, battle against Covid is the positive trend on social media",0
"Delhi on its knees, Chief Minister Kejriwal urges PM Modi: need your guidance and intervention",0
"Vaccine equity a key challenge, states await Govt word on supplies",0
"With a single oxygen cylinder between them, three patients without a bed wait outside Delhi’s GTB Hospital",0
"Railway, IAF on job, must not stop any oxygen tanker: PM Modi tells surge states",0
"Scarred by lockdown, migrant workers return home to vote against CAA-NRC",0
Covid-19: ‘Oxygen Express’ comes to rescue of states facing shortage of supply,0
"Railways faces Covid heat as over 93,000 workers infected",0
Maharashtra sees another Covid hospital fire: 15 of 17 ICU patients killed in Virar,0
"Covid hearing: Salve pulls out as amicus, SC flays criticism of order",0
"US, UK, France among others reach out to India in Covid fight",0
"Kalawati Bhuria, Congress MLA from Jobat seat of Madhya Pradesh, dies of Covid",0
"Centre to states: Provide security to oxygen tankers, treat them as ambulances",0
Kuwait suspends all commercial flights from India amid Covid-19 surge,0
Six patients die of oxygen shortage at Amritsar private hospital,0
Justice N V Ramana sworn in as 48th Chief Justice of India,0
"Death rate low, but new Covid infections spiral in Punjab",0
Serum Institute’s Rs 600/dose for Covishield in private hospitals is its highest rate the world over,0
"As thousands of migrants on move again, grain scheme for poor back",0
Can’t cite law and order issues when people dying: SC to Tamil Nadu govt,0
"CJI Bobde wanted Shah Rukh Khan to mediate in Ayodhya row, says lawyer",0
COVID-19: UAE updates India travel ban,0
"Chamoli glacier burst: At least 8 dead, Indian Army rescues 384 BRO workers",0
"Six die of oxygen shortage at Amritsar hospital, district administration blamed; probe on",0
"At PM-CMs meet: Covid surge peak likely mid-May, challenge until July, infra gaps in key states",0
CJI Ramana reviews Supreme Court working amid Covid-19,0
"Covid-19 challenge bigger than last year, need to stop it from hitting villages: PM Narendra Modi",0
The oxygen chain: Why India is falling short of the life-saving gas,0
BSF opens fire on Pakistani drones along international border in Jammu,0
"Fresh Covid curbs in Tamil Nadu: Malls, theatres, places of worship closed, lockdown on Sunday",0
Chhattisgarh: Naxals kill policeman after abducting him,0
"‘Avoidable’, ‘Missteps’: How global media covered India’s Covid-19 surge",0
Indian and French navies to conduct bilateral exercise starting Sunday,0
"‘Limited’ stocks at Rs 600, says Serum; Centre says our price remains Rs 150",0
"‘Politics aside’: Youth Congress leader starts assistance campaign for patients, families",0
"Coronavirus India, April 23 Highlights: Kejriwal urges his counterparts to provide oxygen to Delhi amid acute shortage",0
"India taps channels for urgent supplies, US hints ready to help",0
"Gorakhpur hospital pulls plug on oxygen supply, 3 patients dead",0
"Fertiliser firm Kribhco to manufacture oxygen at Surat, UP plants",0
"Price, distribution: States want clarity from Centre",0
"Twitter removes, curbs access to over 50 posts flagged by government",0
Six die at Wani in Maharashtra after drinking sanitiser for liquor,0
Set up more private centres before vaccination for 18+ begins: Centre to states,0
Climate partnership to be ‘core pillar’ of US-India cooperation: Biden,0
"COVID-19: SC should’ve intervened during poll rallies, Kumbh Mela, says Sena",0
Welcome US president joining LeadIT climate initiative: PMO,0
"Government exempts oxygen, key equipment from Customs duty, cess",0
"Centre, not states should bear full cost of vaccines: Arvind Subramanian",0
Punjab records its highest single-day Covid toll this year with 92 deaths,0
"IAF brings oxygen containers from Singapore, Navy on standby",0
Labour shortage blamed for slow lifting of wheat from mandis,0
"Coronavirus India, April 25 Highlights: Rajasthan, Odisha to vaccinate all adults for free; Kejriwal extends Delhi lockdown",0
"Centre increases Karnataka’s allocation of oxygen, Remdevisir as Covid second wave intensifies",0
Four Cong-ruled states express inability to vaccinate for 18-45 group: ‘Centre hijacked stocks’,0
Second wave of Covid-19: Punjab Inc grapples with slowdown sentiment,0
Odisha relaxes mandatory 14-day quarantine norm for people coming from Bengal,0
"Mann Ki Baat Highlights: Centre standing beside states to help them get through second Covid wave, says Modi",0
Two major temples in Mathura ban entry of devotees amid Covid-19 surge,0
"Punjab shuts down iron, steel industry to divert oxygen for medical use",0
"IT ministry asks social media cos to remove more posts, alleges content ‘spreading misinformation’ about Covid-19",0
Death toll in avalanche in Uttarakhand’s Chamoli rises to 11,0
"Covaxin rates: Rs 600 for states; Rs 1,200 for hospitals",0
Oxygen shortage in Amritsar hospitals: Doctors had flagged risk on Friday itself,0
Anti-India forces might use Covid crisis to stir mistrust: RSS,0
HC: Won’t spare anyone who obstructs oxygen to Delhi,0
"From US to Pakistan, help pours in as India fights second Covid-19 wave",0
"In ‘Mann ki Baat’, PM Modi says biggest priority is to defeat Covid-19",0
"Uttarakhand: 10 die in glacier break in Chamoli, 400 rescued",0
"Farmer leaders postpone Parliament march, but say no to Covid testing at protest sites",0
"Coronavirus Highlights: PM Modi speaks with Biden, thanks US for support in fight against Covid",0
"Girl rescued within 2 hours of being kidnapped in Jammu, 1 held: Police",0
100-year-old PAU alumnus Sardar Swarn Singh Atwal dies of Covid-19,0
US will rapidly deploy additional support to India to fight Covid-19 surge: Blinken,0
Shocking that govt going after those calling for its accountability amid COVID crisis: Sitaram Yechury,0
"Nation shaken, says PM; US, UK, EU pledge help on vaccines to oxygen",0
Kerala CM writes to Yogi Adityanath to provide journo Siddique Kappan expert medical care,0
Registration on CoWIN must for those between 18 and 44 years to get vaccine shot,0
Only online booking slots in private hospitals from May 1,0
Maharashtra to give free Covid vaccine to 18-plus in govt centres,0
"Surge hits a new peak, Centre approves 551 oxygen plants for govt hospitals in districts",0
Supreme Court judge Justice Shantanagoudar dies; CJI says ‘lost valued colleague’,0
"UP struggles: ‘Made several calls, could not get bed for wife’",0
Centre asks major ports to waive all charges for ships carrying oxygen and related equipment,0
‘Lost a valued colleague’: CJI condoles death of Justice Shantanagoudar,0
State after state shut down special Covid centres just before second wave,0
Odisha announces free vaccines to all above 18 years of age,0
Plasma donor’s mother dies after futile search for bed: ‘Where was everybody?’,0
"As part of Oxygen Express, naval ships sent to support operations in Lakshadweep",0
Mamata skipped PM’s Covid meetings due to her ego: Nadda,0
"PM in mann ki baat: ‘Covid storm has shaken nation; Govt, states doing their best’",0
"Four Opposition states say no stocks, can’t begin vaccination for all on May 1",0
Paul panel said explore ‘Plan B’: Ramp up oxygen for 6 lakh new cases a day,0
"People want to hear ‘Covid ki Baat’, not ‘Mann ki Baat’: Mamata",0
Three more states announce free vaccinations against Covid-19,0
"States wanted removal of restrictions on vaccine supply, no reason to complain now: Harsh Vardhan",0
UK to ship ventilators and other devices to COVID-ravaged India,0
MP dials UP after after oxygen tanker gets stuck in UP,0
Pulling strings for Remdesivir is all-party affair in Maharashtra,0
"Hoarding of oxygen, medicines creates panic shortage: Experts",0
"Amid Covid surge, Karnataka announces 14-day lockdown from Tuesday night",0
"No Kerala lockdown, but stringent restrictions to be enforced: Pinarayi after all-party meet",0
"Sewa International USA sending 400 oxygen concentrators, raising $5 million for India Covid crisis",0
"TN flags ‘unfair’ differential price mechanism, urges Centre to supply vaccine doses",0
Derek O’Brien: ‘All parties make mistakes… We are quietly confident. Didi’s credibility will see us through’,0
"Coronavirus India, April 26 Highlights: India records 3.52 lakh new cases, 2,812 deaths; Delhi to vaccinate all adults for free",0
"To free up beds for critical care, Kerala to discharge moderate patients without rapid test",0
Ex-chief of SSB Arun Chaudhary dies of Covid,0
"Google’s Pichai, Microsoft’s Nadella vow to support India’s battle against Covid-19",0
"Shift Covid-hit Kappan to super-specialty hospital, Kerala CM writes to Adityanath",0
CDS Bipin Rawat briefs PM Narendra Modi about operation by Armed Forces in handling Covid surge,0
"Germany will send oxygen, medical aid to India to help in COVID crisis",0
"Sumna glacier burst: One more body recovered, death toll 11",0
"About 81 COVID patients treated on board rail isolation coaches in 2nd spell; 8 discharged, no deaths",0
"UK’s Indo-Pacific tilt: Britain’s aircraft carrier to visit India, Japan on maiden deployment",0
"Consider imposing total lockdown in Tamil Nadu, Puducherry for two days from May 1: Madras HC",0
"Rs 2 lakh donated, only Rs 850 left in account: Kerala beedi worker is epitome of benevolence",0
"India third highest military spender in 2020, states data published by Stockholm International Peace Research Institute",0
"In ‘no man’s land’ on border, wait for access to India goes on",0
Active weather over country till April-end: IMD,0
"Govt asks Serum Institute, Bharat Biotech to lower price of COVID-19 vaccines, say official sources",0
"No ban on vaccine material export, sent some of our pending orders to India: White House",0
CJI to put before full court issue of advancing SC’s summer vacation due to surge in COVID cases,0
"COVID: Amarinder against lockdown, says situation expected to get worse in Punjab",0
"Three years after shutdown, Tamil Nadu to reopen Sterlite plant for oxygen",0
"Ready to help, we need political consensus to fight Covid: Sonia Gandhi",0
"Central govt asks Serum, Bharat Biotech to cut vaccine prices",0
"UP govt: Fresh Covid cases see dip, drop in Lucknow’s numbers",0
‘Pakistan ready to supply oxygen to Punjab but Centre in way’,0
"Karnataka shuts for 14 days as Covid cases, deaths rise",0
Jharkhand CM announces one month’s extra salary for ‘Corona warriors’,0
Surat hospital blaze leaves 4 patients dead,0
Irresponsible… must perhaps face murder charge: Madras HC on Election Commission,0
"Oxygen shortage: After Rewari, five die in Hisar, probe ordered",0
"Seed industry expects regular kharif, works to remove logistics breaks",0
"Verka’s letter to Sonia makes no mention of Sidhu, talks of ‘misunderstandings’",0
Sonia Gandhi: ‘Fighting Covid is not You vs Us battle but Us vs Corona battle…need to fight this together’,0
"Citing ecosystem, Supreme Court panel red-flags Goa rail project; for tweaks in power, road plans",0
"Joe Biden pledges support to PM Modi on vaccine inputs, key supplies",0
PM Modi talks Covid cooperation with Japanese counterpart,0
"Delhi scrambles for beds, HC gets Ashoka Hotel as its own Covid facility",0
Second wave of Covid-19: Punjab curfew from 6 pm daily,0
"Kotkapura firing: Jakhar, Randhawa offer to resign, Captain declines",0
"Maharashtra, Assam unlikely to give 18+ the jab from May 1",0
"New norms: Treat all those with symptoms, mask up at home",0
"As Covid curve and deaths surged, hardly a blip on Election Commission radar",0
Coronavirus India Highlights: Centre to procure 1 lakh portable oxygen concentrators from PM CARES Fund,0
Vaccine pricing inherently unfair: Tamil Nadu govt,0
Goa court may pass verdict in Tarun Tejpal case today,0
SC asks UP government to submit medical records of journalist Siddique Kappan,0
Vajpayee’s niece and ex-MP Karuna Shukla dies of coronavirus,0
"Punjab awaits SII nod, Maharashtra may get going with Covaxin",0
ARIES to train next-generation solar scientists ahead of India’s Aditya L1 mission,0
Dead not going to be alive again because of furore: ML Khattar on Covid-19 deaths,0
The Australian article on India covid cases baseless: Govt,0
Delhi riots: High Court reserves order on bail pleas of JNU students in UAPA case,0
Bodies of 22 COVID-19 victims stuffed in one ambulance in Maharashtra,0
"Lockdown crucial, else might lose 200-300 lives each day: Goa Health Minister",0
"Clarify basis, rationale of differential vaccine pricing: Supreme Court tells Centre",0
"Relief to certain categories, no power tariff hike in Haryana",0
‘No voice’: Child brides left out of India’s domestic violence data,0
"Kerala High Court issues notice to Centre, state, vaccine-makers",0
Medical supplies flow into India as COVID-19 deaths near 2 lakh-mark,0
Goa court defers verdict in Tarun Tejpal case to May 12,0
Smaller private laboratories feel pinch as Maharashtra again caps Covid testing rates,0
‘National need’: SC allows Vedanta to run Sterlite plant in Tamil Nadu for oxygen production,0
COVID-19: France to send medical supplies to India,0
Solar scam accused Saritha Nair gets 6 years of rigorous imprisonment in cheating case,0
Over 1 crore vaccine doses left with states: Centre,0
"India accounts for 38% of global Covid-19 cases, highest share reached by any nation",0
Top court lets Vedanta operate Tamil Nadu plant for oxygen,0
"After Madras HC rap, Election Commission bans victory rallies on May 2",0
"Days after charred skull found, Kannada actress held for murder",0
AIIMS move to discontinue contact tracing of exposed healthcare workers flayed by IMA,0
Allahabad High Court steps in: Judicial officers will track ‘chaotic’ situation in UP,0
PIL in Bombay HC seeks uniform price for Covid vaccines by SII and Bharat Biotech,0
"25,000 devotees, over 1,000 seers mark last shahi snan",0
What rate card does not show: Govt help in developing Covaxin,0
Wanted criminal killed in encounter with police in Uttar Pradesh,0
Punjab yet to get SII nod for Covishield supply,0
Patna’s 2 big Covid facilities left with 2-day oxygen stock,0
"In ‘no shortage’ UP, a 12-hr wait, heartbreak over a fallen cylinder",0
"In build-up to ceasefire thaw, NSA Doval met ISI chief in UAE last year",0
"Never sought 5-star Covid facility, says Delhi High Court",0
Army Chief General MM Naravane visits eastern Ladakh and Siachen,0
"Lack of ICU beds in Bengaluru alarming, says Karnataka High Court",0
"Day after HC rap, Ashok Gehlot asks PM Modi to acquire oxygen tankers",0
"Maharashtra: Oxygen leaks at hospital, staff saves 14 patients",0
Too many people and too few shots: How states are struggling to vaccinate,0
Study: Migrants who returned earned five-fold of those who stayed back,0
Covid in India: How countries are pitching in with medical supplies,0
"No hospital beds in Noida, Covid patients run pillar to post",0
‘Need all hands on deck’: Navy ready to bring oxygen containers from IOR nations,0
PIB dy director Sanjay Kumar Srivastava dies of Covid,0
SMP prices fall as industry sees dip in demand for dairy products amid Covid lockdown,0
Parties get bonds worth  Rs 695 crore for state polls,0
"Captain Amarinder Singh hits out at Navjot Sidhu, dares him to contest from Patiala",0
‘Bodies are everywhere’: Crematorium in Kanpur tries to keep pace with deaths,0
"Oxygen crisis: More than supply, lack of tankers and plant location key challenges",0
"As Madhya Pradesh runs out of oxygen beds, patients fend for themselves",0
"Facing rush, CoWin portal crashes, starts working after glitch resolved",0
Medical colleges told to set up oxygen plants in six months,0
Covid second wave: How High Courts have taken up matters relating to shortage of essential supplies,0
"Counting the Covid dead in the capital: on paper, at the pyre, and in between",0
"Gujarat: For those from tribal districts, long journey to get to oxygen beds",0
"Ex-judge’s bribe for Governor post unfortunate, says Karnataka High Court",0
"Cipla ties up with MSD to make, distribute investigational drug molnupiravir in India",0
District-level plants push Chhattisgarh oxygen-surplus story,0
‘None of the scientists forecast second wave of such vehemence’,0
"First policy shift in 16 yrs: India open to foreign aid, ok to buying from China",0
"SC says shift jailed journalist Siddique Kappan to Delhi hospital, Centre objects",0
Demand up 67% as 22 states seek oxygen,0
"Delhi RSS leader calls out state BJP: a fire raging, where are you?",0
Normal rainfall over most of South Asia this year: Climate Outlook Forum,0
K VijayRaghavan: Can’t ramp up infrastructure in a year for wave so intense,0
Gudiya rape case: The brutal murder that shook Himachal Pradesh,0
Nobody expected a tsunami: Khattar on rising COVID-19 cases,0
"Nearly 3,000 Covid beds, but only 103 admissions: Railways",0
Air Force Chief updates PM about Covid relief ops; DRDO to set up 500 oxygen plants across country,0
"1.33 crore sign in as Covid-19 vaccine doors open, states flag stock shortage",0
DRDO to set up 500 medical oxygen plants within 3 months: Rajnath Singh,0
"World failed to help India fight Covid crisis, rich countries should take more responsibility: US advisor Dr Fauci",0
Tejas adds Python-5 air to air missile capability,0
SII CEO Adar Poonawalla to get ‘Y’ category security,0
SAD workers gather at Sukbhir Badal’s residence in violation of Covid norms,0
70-year-old UP man carries wife body on cycle for cremation as villagers stay away over Covid fear,0
Ayush-CSIR collaborative study: ‘AYUSH 64 found useful in the treatment of mild to moderate Covid-19’,0
"Counter ‘one-sided’ world media narrative on govt’s pandemic ‘failure’, Jaishankar tells Indian diplomats",0
"Anti-Sterlite protesters observe ‘Black Thursday’, protest decision to reopen plant",0
"Mandi Gobindgarh high on O2,  but low on medical cylinders",0
Govt will do whatever it takes to meet needs of people: Foreign Secretary Harsh Vardhan Shringla,0
Maharashtra: Suspended forest officer M S Reddy arrested in connection with suicide of RFO,0
"In second wave, Covid claiming more lives in rural Punjab than urban pockets",0
"Vaccination of 18-45 age group in phased manner, says Karnataka CM, Kumaraswamy seeks door-to-door drive",0
"Himachal: 20-person limit on social gatherings, ban on community feats",0
7 held in Ahmedabad for selling antibiotics as remdesivir,0
"Coronavirus India Highlights: Covid pandemic ‘once-in-a-century’ crisis, says Union Council of Ministers",0
"Former PM Manmohan Singh recovers from Covid-19, discharged from AIIMS",0
"Oxygen shortage in Surat: NCH, SMIMER stop taking new patients",0
"Post-sacrilege firing case: Capt stood with criminals, protected Badals, alleges Mann",0
"A party, billboards and Bathinda mayor’s husband",0
3 escape from Patiala central jail,0
Only Covid hospitals should admit corona patients: Haryana decree,0
"Crime Branch cracks down on fake Remdesivir manufacturing unit, 5 held",0
Uttarakhand suspends Char Dham Yatra in wake of rising Covid-19 cases,0
"After taking on detractors, Captain faces return fire from ex-Army chief, party MLA",0
US to send more than $100 million in Covid supplies to India,0
Russia sends 22 tonnes of Covid relief material to help India fight Covid-19,0
Maharashtra govt extends existing Covid restrictions till May 15,0
PM-Kisan first installment late; Covid blamed,0
New norms: Space for more in home isolation,0
"Bias in oxygen supply, says Delhi; HC tells Centre can’t duck this",0
400th birth anniversary of Guru Tegh Bahadur: SGPC begins limited celebrations amid coronavirus,0
Shiromani Akali Dal chief booked for violating Covid norms,0
"Stocks unsure, many states say can’t open vaccination on May 1",0
Punjab Industries minister slams Navjot Sidhu,0
"Scarred once, migrant workers in Goa leave for home after lockdown announced",0
Implement containment steps advisory: Ministry of Home Affairs,0
"All fingers crossed in Bihar as second wave goes rural, scales last year’s peak",0
PM Modi reviews Army’s efforts in combating pandemic,0
Weekly death rate above state average in 5 Maharashtra dists,0
SC refuses to entertain plea seeking CBI probe into death of former Arunachal CM Kalikho Pul,0
"Close to hotspot Varanasi, Sonbhadra village junks Covid protocols, lives in no-case bubble",0
Mohali keeps a sharp eye on oxygen,0
"Judge to Secy: In city of power, almost powerless in the face of scarcity",0
"As Covid deaths mount, Panchkula cremation ground turns away 15 grieving families",0
"Businessman robbed on highway is RSS worker, says Kerala Police",0
Kerala to vaccinate migrant workers who stay back,0
"Plea in top court seeks vaccine production plans, price cap",0
These Covid warriors make the toughest of all calls — to inform the families of those who died,0
Video showing ABVP members inside COVID ward of Dehradun hospital goes viral,0
Justice Sharad Kumar Gupta resigns from Chhattisgarh High Court,0
"Sewa International sends 2,184 oxygen concentrators to India",0
Former Attorney General Soli Sorabjee passes away at 91 after contracting Covid,0
First consignment of medical supplies from US lands in India,0
"Why two rates for vaccine…use your powers to ramp up, don’t clamp down on complaints: SC",0
"Vaccines on way, Chhattisgarh set to roll out vaccination for 18-44 age group",0
Supreme Court issues notice to Centre on  plea challenging sedition law,0
UN stands ready to step up support to India: UN chief Guterres on ‘horrific’ COVID outbreak,0
Uncertainty over vaccine supply as all 18-44 become eligible; big chains say we are ready,0
Behind shortage: vaccination surge in April and thinning buffer stocks,0
Armed Forces given emergency financial powers to combat Covid,0
COVID-19: Rajnath grants emergency financial powers to armed forces,0
"From Delhi to Andhra, doubts loom large over vaccination of 18+ as states wait for supplies ",0
TV journalist Rohit Sardana dies of Covid,0
"Soli Sorabjee(1930-2021): A remarkable life in law, champion of civil liberties and press freedom",0
India-US relationship intensified in first 100 days of Biden administration: US State Dept official,0
Delhi HC: State has failed to protect most basic fundamental right…the right to life’,0
"Jaishankar discusses medical supplies with Blinken, Wang",0
"‘There should be no clampdown on information, people can voice grievances on social media’: Supreme Court on Covid crisis",0
"Severe strain, stressed healthcare system may explain Covid death surge, says Guleria",0
First shipment of Covid-19 relief aid from the US arrives in Delhi,0
"West Bengal goes into mini-lockdown amid Covid surge, public places ordered closed, gatherings prohibited",0
"A remarkable life in law, tireless champion of civil liberties, press freedom, humanity",0
"EC says HC remarks tarnished its image, seeks to restrain media from reporting oral observations",0
"Small stock arrives, Maharashtra to roll out drive today",0
"PM wants NGOs, volunteers to help health sector",0
"Kerala in critical condition, experts call for lockdown to prevent collapse of healthcare system",0
Earthquake of 3.2 magnitude hits Assam’s Sonitpur again,0
From the US to Bahrain: The countries that have sent Covid relief material to India so far,0
Over 79 lakh Covid-19 vaccine doses available with states and UTs: Centre,0
Free Covid vaccine shots for everyone from today: UP govt,0
"Tamil Nadu: Amid Covid-19 lockdown, Nilgiris witnessing rise in cases of child marriages, sexual abuse",0
"I will go to Singhu border soon, says Deep Sidhu",0
‘An icon of India’s legal system’: Tributes pour in for Soli Sorabjee,0
"‘Running out of facilities, people still not willing to understand’: Bihar MP on Covid crisis",0
Supreme Court refuses to stay counting of votes for UP panchayat polls,0
Govt schools in Punjab back on track as admissions go up,0
Madhya Pradesh: Truck laden with Covid-19 vaccine abandoned for 12 hours,0
"World shaken by India’s COVID-19 situation; Modi govt focussed on imagery, brand-building: Rahul Gandhi",0
"16 Covid-19 patients, 2 nurses die in fire at Gujarat hospital; PM Modi expresses condolences",0
Telangana Health Minister Etela Rajender stripped of his portfolio,0
"Farewell Soli Sorabjee, my friend, counsel, philosopher",0
"Rain, thunderstorms keep most of India cool in April: IMD",0
"After oxygen shortage is tackled, the next big crisis will be lack of doctors, nurses for Covid patients: Dr Devi Shetty",0
IP protection: US puts India on Priority Watch List,0
Coronavirus India Highlights: Over 400 Covid deaths in Delhi for second consecutive day,0
"FinMin releases 1st instalment worth Rs 8,873 cr of SDRF to states",0
Biden admin okays proposed sale of six P-8I patrol aircraft to India,0
"What keeps doctors, Amritsar admin on toes: Fear of O2 trucks meeting an accident or flat tyre",0
"IAF transports oxygen containers from Chandigarh to Bhubaneshwar, Ranchi",0
US imposes restrictions on travel from India beginning May 4,0
"Situation grave, Punjab and Haryana HC revives Covid-19 plea",0
J&K: Vaccination rollout for 18-45 age group to be delayed,0
"Govt ignored multiple early warning signs, now missing in action: Rahul Gandhi",0
"Assembly polls results today: Covid rules in place, a wait for verdict",0
"Varanasi: Hospitals feel the strain as patients from other districts, states queue up",0
Election Commission: Tests facilitated for 90% of counting staff,0
"Kerala RS polls: After Govt nudge, EC broke 25-yr tradition until HC stepped in",0
Gangster Sube Gujjar arrested by STF Haryana,0
"Uptick in cases: Surat textile shops, powerlooms to shut for a few days",0
Supreme Court go-ahead to counting votes in Uttar Pradesh rural polls,0
COVID-19: Cong launches medical advisory helpline,0
"‘Disparaging, derogatory’: EC moves SC against Madras High Court’s ‘murder charges’ remark",0
Phase-3 of vaccination underway: Jabs for a handful,0
"Nearly 16.5 lakh Covid jabs on day 1, but only 84,000 to 18-44-yr-olds",0
"Workers to decide who should lead party, will do whatever party wants: Rahul Gandhi",0
"No Covid checks for migrants, rural Jharkhand braces for worst",0
"Need pause to break transmission, key members of Govt’s Covid-19 task force ‘push hard’ for national lockdown",0
"As cases rise again, states fall back on lockdowns",0
"UP Panchayat Election Results 2021 Live Updates: In Ayodhya, only 8 of 40 seats go to BJP",0
"Amid shortage, a booster: first consignment of Sputnik lands",0
Ex-MP Shahabuddin dies of Covid days after HC reprieve,0
Air Marshal Sandeep Singh takes charge as chief of South Western Air Command,0
"Not more than 50 people at marriages, shops to open for five hours: Bengal imposes new curbs to tackle Covid surge",0
Receiving threats… can’t comment on Kumbh or polls: Adar to UK daily,0
"16 patients, 2 nurses die as fire breaks out in ICU of Bharuch Covid facility",0
"Bengal: In Bolpur’s dedicated Covid facility, overworked staff, fear of beds running out",0
Goa cops arrest man who escaped from Colvale Central Jail in August last year,0
"2 yrs, and a 10% vote gap in West Bengal: How BJP didn’t see winds of change since ’19",0
"COVID: Israel bans travel to India, six other countries",0
"Mamata not the first CM to lose, has to win bypoll in 6 months",0
"BKU leader Rakesh Tikait, 12 others booked for violating Section 144 in Haryana",0
Increase allocation of Remdesivir to Maharashtra: Bombay HC tells Centre,0
Govt appoints Rabi Sankar as next RBI deputy governor,0
Mohali augments manual tele-calling with IVR calls,0
Punjab reviving shut oxygen generation plants,0
Congress landslide in MP’s Damoh by-polls,0
"Revisit vaccine policy, consider lockdown to curb virus: SC to Centre",0
"Congress, govt spar over foreign missions’ oxygen SOS to IYC",0
"Foreign missions get help from Youth Congress, Govt says: ‘Don’t hoard oxygen’",0
‘On CAA… I feel we must protect genuine refugees’: Himanta Biswa Sarma,0
West Bengal Assembly Elections 2021: Congratulations pour in for Mamata as TMC all set for third term,0
"Mamata behind TMC’s astounding performance, BJP will have to introspect: Vijayvargiya",0
3.19 lakh candidates elected unopposed in UP panchayat elections: SEC,0
"In run-up to polls, many TMC leaders came under CBI, NIA and ED radar",0
Ambala police book Congress councillor,0
Funeral pyres burn continuously at Mohali’s cremation ground,0
"Rajasthan Assembly bypolls: Congress retains Sahara and Sujangarh, BJP keeps Rajsamand",0
"BJP back to ground ‘zero’ in Kerala, temple no answer to party prayers",0
"14-day lockdown in Odisha from May 5: Here’s what is allowed, what isn’t",0
"In Nandigram, a puja begins after a wait",0
"Cong 1, ISF 1 make up Sanjukta Morcha: In a first, no Left MLA in Bengal",0
West Bengal poll results to impact Uttar Pradesh assembly poll and 2024 general election: Yashwant Sinha,0
"Uttarakhand: After leadership change, BJP wins Salt bypoll with increased vote share",0
Didi wins khela 10-8,0
"In Bhopal, official Covid toll in April is 109, but over 2,500 at pyres, graves",0
FT quotes Adar: Dose shortage to go on till July,0
"To fight virus, Punjab, others take lockdown, curbs route",0
