text,bad/good
HC stops Delhi Assembly panels from acting on drain de-silting,0
Venkaiah Naidu wins Vice-Presidential election: Here’s how political leaders reacted,0
"Vice-Presidential Election saw two victories- one for Naidu, one for free speech: Gopalkrisha Gandhi",0
Assam CM Sarbananda Sonowal requests Ram Nath Kovind for a Presidential retreat in Northeast,0
Venkaiah Naidu travels the distance from pasting party posters as young boy to becoming V-P elect,0
Congress holds protest against Maharashtra minister facing graft charges,0
‘Will work to strengthen the hands of the President’: M Venkaiah Naidu’s top quotes today,0
"PM Modi congratulates Venkaiah Naidu on becoming Vice-President, says confident he’ll serve nation diligently",0
India hopeful of making Chabahar port operational by 2018,0
"Amendment to AFT rules challenged, High Court issues notice",0
"Congress Working Committee to meet on ‘Quit India’ anniversary, seeks to counter BJP",0
"BJP, RSS carried out the attack, it’s Modi’s style of politics: Rahul Gandhi",0
Watching Shankersinh Vaghela,0
Congress seeks security for MLAs ahead of Gujarat RS elections,0
Cab driver arrested for assaulting woman,0
Karnataka I-T raids end: ‘Rs 300 crore in undisclosed income found’,0
A day in the life of a tank: The last stand,0
"Take 5: ‘Lakhs can die, but not the guardian of people’",0
Case against Shabir Shah: NBW issued against Aslam Wani,0
Government plans to give voting rights to 1.36 cr farmers in APMCs,0
Nagina Online,0
Iran vows ‘unified’ response to breach of nuclear deal,0
Why 6 secys not named accused: P Chidambaram,0
East UP: Over dozen cases of braid chopping emerge in last 2 days,0
‘Congress should take credit for making Nitish CM. We made that a condition before the alliance’,0
BJP youth leader held for attack on Rahul Gandhi’s car,0
"Three killed in Himacha Pradesh, two in Uttarakhand in rain-related incidents",0
Eleven candidates in fray for Goa Assembly bypolls,0
Attack on Rahul Gandhi in Gujarat result of infighting in Congress: Prakash Javadekar,0
"Tripura rebel TMC MLAs meet Amit Shah, all set to join  BJP on Sunday",0
Now the cows are home,0
BJP not weaning away members of any party: Brijesh Pathak,0
From Planning Commission To Niti Aayog: Life comes a full circle for Dr Vinod Paul,0
Rahul Gandhi meets Amarinder Singh,0
"Militants attack police vehicle in Nowgam area of Srinagar, no casualties reported",0
Telangana: Sircilla villages up in arms against sand mining as trucks crush two,0
Economist Rajiv Kumar to head NITI Aayog,0
"Far behind, Gopalkrishna Gandhi fell 30 short of Opposition hopes too",0
"In Kerala, a father asks ‘What did they get by killing my son?’",0
Madhya Pradesh Civic polls: Hoarding to help voters make informed choices,0
"After 27-yr-long struggle to be accepted, couple takes caste panchayat head on",0
"China daily warns of PLA might, ‘small-scale operation in 2 weeks’",0
"Woman falls off scooter that hit pothole, run over by tanker",0
Money and Power: Domestic and commercial consumers in Punjab may get new power tariff by Aug-end,0
"Patti drug menace: SHO transfer; Cong MLA takes credit, SSP says transfer on administrative grounds",0
Opposition in Haryana asks for state BJP chief Subhash Barala’s resignation after his son’s arrest,0
UGC panel to look into regulation on minimum qualification for teachers,0
Man held for ‘kidnapping and raping’ 13-year-old,0
"Ram Jethmalani gone, Arvind Kejriwal seeks time to find ‘proper representation’, court shoots down request",0
Five RSS men acquitted in killing of 2 Muslims,0
Haryana BJP chief’s son held for ‘stalking’ daughter of IAS officer,0
"Punjab and Haryan HC issues notice to Centre on plea challenging ‘direct onslaught’ on AFT, other bodies",0
Dialogue only way to cut religious stereotypes: PM Narendra Modi,0
"In Pune, tempo held, mob attacks gau rakshaks in Ahmednagar",0
Farmer suicide in Fatehgarh Sahib village: Family stares at void as debt kills all three male members in 8 years,0
Union HRD minister Prakash Javadekar predicts 100 per cent literacy in India by 2022,0
TMC MP Sudip Bandyopadhyay set to come out with book on his 136 days in jail,0
"Venkaiah Naidu elected as Vice President, says now I am a non-party man",0
Conclusive proof that Haq was Islamic State member: Rajasthan ATS,0
"Visitors stopped at gate, tempers flare at Gurgaon condominium",0
Centre to form tribunal on Mahanadi water dispute: Official,0
Chandigarh stalking: Accused granted bail amid high drama at Sector 26 Police Station,0
Telangana Government to wage legal battle against Centre on GST,0
Kashmiri doctor helps gene editing of human embryos,0
"Attack on Rahul Gandhi’s car: Goa Congress women wing to send bangles to PM Modi, Amit Shah",0
PIL accuses JNU assistant professor of plagiarism: Delhi High Court seeks Centre stand,0
"Chandigarh ‘stalking’ case: They blocked my way, tried to open door of my car, says daughter of IAS officer",0
Flexi fare: Railways earns additional revenue of Rs 540 crore in less than a year,0
Darjeeling Tea Association appoints CA firm to assess crop loss due to shut-down,0
"Ahead of Jaitley’s Kerala visit, CPI(M) stages demo over cadres’ killing",0
Uttar Pradesh ATS arrests suspected Bangladeshi terrorist in Muzaffarnagar,0
NGT asks oil companies about 10-year-old diesel trucks,0
"Telangana wants drinking water, other schemes out of GST ambit",0
‘My real gift was NekChand himself’,0
Bofors case: Plea for early hearing filed in Supreme Court,0
Man with knife causes flutter as O Panneerselvam arrives,0
Delhi HC absolves 75-year-old ex-DU prof of sexual harassment charge,0
SC rejects CBI’s appeal against former excise commissioner,0
DJ’s night of horror: Stalkers booked for wrongful restraint too,0
Shabir Shah PMLA case: ED arrests Aslam Wani from Srinagar,0
Mumbai man cleared of rape after security footage outside nightclub contradicts victim’s claim,0
"Bomb blast at Manipur village Pradhan’s residence, no casualty",0
Goa prepared to host Defence Expo next year: CM Manohar Parrikar,0
Supreme Court clears decks for appointment of over 3500 Sub-Inspectors in UP Police,0
"Kerala political violence: Arun Jaitley visits family of murdered RSS activist, CPI (M) workers stage protest",0
Rajya Sabha polls: Congress MLAs staying in Bengaluru resort to return to Gujarat on Monday,0
Rajiv Gandhi Charitable Trust asked to vacate land in Amethi,0
Goa Congress comes out in support of RTI activist Kashinath Shetye facing probe,0
Tolerance has to become an essential national virtue: M Hamid Ansari,0
ASEAN occupies central place in region’s security architecture: India,0
"Tamil Nadu Farmer, 3 of family end life after daughter married lover",0
"Arun Jaitley on Kerala political violence: Had it happened in BJP-ruled states, awards would have been returned",0
Black money: Switzerland finds India’s data security laws ‘adequate’ for auto-sharing banking info,0
Gujarat CM’s Principal Secretary is appointed as ED in World Bank,0
Centre launches scheme to provide legal aid easily in Bihar,0
Rajya Sabha poll: Amit Shah holds meeting with party leaders,0
Attack on Congress Vice-President Rahul Gandhi’s car: Search on for three more persons,0
"Why PM Modi, Amit Shah silent on stalking by son of BJP leader? : CPI(M) general secretary Sitaram Yechury",0
"Justice will prevail, guilty will be punished, says Haryana CM on BJP chief’s son ‘stalking’ woman",0
"Police sub-inspector killed, constable injured in gun battle with naxals",0
"Congress takes dig at PM Modi, says NaMo is ‘No Agriculture Mal-governance Only’",0
"MLAs will be flown to Gujarat, not Delhi to meet Sonia Gandhi: Gohil",0
CM Nitish Kumar urges Centre to allocate funds to Bihar ‘liberally’,0
Bullet trains are set to change train travel in India: Here is how,0
"Monitor content of pvt, community radio stations: Centre asks states, UTs",0
Leaders of three AIADMK factions travel by same flight,0
"Haryana CM Manohar Lal Khattar announces 24-hour power supply for 1,000 villages",0
"Blue Whale: Underground, unknown and dangerous",0
Six policemen including SDPO injured in stone pelting by mob in Bihar’s Sheohar district,0
"Amarnath yatra attack: J&K police confirms Lashkar’s involvement, three people arrested",0
"All Bihar districts to be made ODF by 2019, says CM Nitish Kumar",0
"In Jalgaon, affidavits vouch for ‘innocence’ of 7/11 Mumbai blasts convict",0
Amarnath attack: Three held for helping LeT militants,0
People should boycott chinese products: Indresh Kumar,0
Make united effort to defeat BJP: Virbhadra Singh to Congress workers,0
"Mumbai: Techie reaches mother’s flat on return from US, finds her skeleton",0
"Research, innovation needed to deal with malnutrition, hunger, says Union minister Harsh Vardhan",0
Gujarat Rajya Sabha polls: NCP keeps Congress guessing,0
"CPI(M) unleashing cadres to “eliminate” rivals, says Arun Jaitley",0
Teachings of Lord Buddha still relevant: UP CM Yogi Adityanath,0
Darjeeling situation tense on 53rd day of GJM shutdown,0
ED arrests ‘hawala dealer’ in case linked to Shabir Shah,0
Delhi confidential: Chance encounter,0
"Stone throwing at Rahul Gandhi’s car was “stage managed”, says Punjab BJP president Vijay Sampla",0
Nitish Kumar urges Centre to allocate funds to Bihar ‘liberally’,0
"Modi government has clarity, conviction, says Union Minister Jitendra Singh on action against Geelani aides",0
"Haryana stalking case: Rahul Gandhi asks BJP govt to punish the guilty, ‘not collude with culprits’",0
Punjab CM Captain Amarinder Singh condoles death of Kapurthala royal family scion,0
"At all-party meet, Kerala CM Pinarayi Vijayan expresses concern over ‘propaganda’ against state",0
"Delhi: Three sanitation workers die of asphyxiation, BJP seeks probe",0
"Raksha Bandhan 2017: President Ram Nath Kovind, Vice-President Hamid Ansari extend greetings to citizens",0
Son burns father to death for refusing to share money: West Bengal Police,0
Duo flying down to Chennai from Delhi to snatch chains nabbed,0
Pot of Gold,0
Assam Opposition slams move to name new colleges after Deen Dayal,0
Bangla terror suspect with fake IDs nabbed: UP Police,0
Chhattisgarh: Maoists gun down 2 cops in encounter,0
"Will leave Himachal Pradesh if BJP wins 60 seats, says Virbhadra Singh",0
"Article 35A: NC for J&K Opposition meet, slams Centre’s call for ‘larger debate’",0
Gang duped villagers after promising financial aid in Jalandhar,0
"In final address as Vice President, Hamid Ansari warns against military might halo, insecurity of Dalits, minorities",0
CPM organises protest with kin of killed workers,0
Bihar minister asks for list of illegal abattoirs,0
"Harassed for years, woman uses social media for justice",0
Decomposing bodies of three found across city,0
Punjab likely to enhance punishment for giving false information in corruption cases,0
Darjeeling shutdown enters 53rd day: Gorkhaland activists pin hopes on Centre for positive response,0
Gujarat RS polls: NCP keeps Congress guessing,0
Arun Jaitley targets CPM: Annihilation of political enemies its prime concern,0
CM Pinarayi Vijayan convenes all-party meet,0
Himachal Pradesh: Cloudburst kills two teen brothersin Kullu,0
Chandigarh stalking case: Cops ignored woman’s complaint of attempt to kidnap,0
Minority status for Jamia Millia Islamia: Govt to withdraw support in court,0
Subhash Barala should quit on moral grounds: Rajkumar Saini,0
"16 Dalit, OBC, Muslim groups meet to plan Mayawati’s ‘ouster’",0
Bihar Tuberculosis officers ring alarm bells: liquor ban hits supplies for tests,0
"Rhodes scholar to Carnatic singer, meet 4 young lawyers in privacy fight",0
"Haryana rape and murders: Dalit family that lost daughter, son sees conspiracy to silence them",0
"Mumbai to Delhi in 13 hours, Railways to upgrade existing train",0
RSS begins counting annual ‘guru dakshina’ from swayamsevaks today,0
India not responding positively to peace efforts: Pakistan’s new foreign minister Khawaja Asif,0
Government annuls 5th round of coal mines auction on tepid response,0
Chicago to file federal lawsuit over sanctuary cities threat,0
This is how PM Narendra Modi celebrated Raksha Bandhan,0
Kerala: Road accident victim succumbs to injuries after being denied treatment,0
"Lashkar militant, part of group behind attack on Amarnath yatris, killed in Pulwama encounter",0
"Former Kerala DGP TP Senkumar arrested for alleged communal remarks, let off",0
"Will see who stands by us during troubled times, says Akhilesh Yadav on MLCs exodus",0
"Minor girl raped in Etah, accused held",0
Chhattisgarh: 2 IPS officers removed from service,0
Chandigarh Police diluted charges against Haryana BJP president’s son: Manish Tewari,0
Kerala political violence: Pinarayi Vijayan says received intelligence reports that BJP might carry out attacks,0
"Full text: Hamid Ansari on why pluralism, secularism are essential for our democracy",0
Maoists destroy under-construction community hall in Bihar,0
Man going to meet sister for Raksha Bandhan run over by train,0
LeT militant killed in encounter in Kashmir,0
Five persons run over by train in  Sawai Madhopur,0
"BJP’s Poonam Mahajan meets Rajinikanth; nothing political, says party",0
"All 44 Gujarat MLAs back from Bengaluru, taken to another resort ahead of Rajya Sabha poll",0
Man arrested for social media message on braid cutting gang,0
Jodhpur: Navy officer held for plane bomb hoax,0
Weekly bus service resumes on Srinagar-Muzaffarabad road,0
"MLAs not under Congress’ control, Ahmed Patel will lose: Gujarat CM Vijay Rupani",0
Shiv Sena rubbishes allegations against its minister,0
Mizoram-Myanmar: 210 pigs & piglets have died of classical swine fever,0
"Chandigarh stalking case: No political pressure on Chandigarh police, says Kirron Kher",0
All six Trinamool Congress MLAs in Tripura join BJP,0
"Chandigarh stalking case: Haryana chief Subhash Barala will not resign, says BJP",0
Karnataka minister Shivakumar appears before IT department    ,0
Ahmed Patel on Rajya Sabha polls: Confident of winning comfortably in tomorrow’s election,0
"In Anand resort, Gujarat Congress MLAs celebrate Raksha Bandhan under watch",0
Patient dies after Haryana BJP councilor allegedly blocks ambulance for 30 minutes,0
Sepoy commits ‘suicide’ at Indian Air Force station in Gujarat’s Naliya,0
Akhilesh Yadav to those who want to quit: Leave the party without giving any excuse,0
"Militants attempt to snatch bank guard’s rifle in J-K’s Budgam, search operation on",0
"Amarnath Yatra concludes: Undeterred by terror attack, 2.6 lakh pilgrims made the pilgrimage",0
"Chandigarh stalking case: CCTV cameras installed on route were non-functional, says police",0
Brinda Karat hits out at Jaitley for his speech in Kerala,0
"National Green Tribunal raps Punjab, Haryana, UP, Rajasthan on crop burning",0
"Post defeat in UP polls, Akhilesh Yadav should bother about SP: Suresh Khanna",0
13-year-old girl killed in leopard attack in Reasi,0
Shankersinh Vaghela keeps mum on his choice in tomorrow’s Rajya Sabha poll in Gujarat,0
"Chandigarh ‘stalking’ case: Girls should not be ‘roaming on roads’ at night, says Chandigarh BJP vice-president",0
Dahi Handi: Bombay HC refuses to pass orders relating to age and height restrictions for human pyramid formation,0
No bail for Kerala Congress MLA M Vincent,0
Guwahati IndusInd Bank lady manager who siphoned off Rs 3.7 crore caught in Moradabad,0
"BJP, Centre controlling Chandigarh Police to hush stalking case, says Congress",0
"Amarnath Yatra concludes, 2.60 lakh offered prayers",0
Tamil Nadu CM Palaniswami expects to see merger of AIADMK factions soon,0
"National Commission for Women demands free, fair probe in Chandigarh stalking case",0
Stalking case: IAS officers’ body for exemplary punishment,0
"PM accepting rakhis, but silent on Chandigarh stalking case: CPI",0
"J&K: Army foils infiltration bid in Machhil, five terrorists gunned down",0
"Chandigarh stalking case: Will move court if charges diluted, says victim’s father",0
Six rebel Trinamool Congress MLAs join BJP in Tripura,0
Bimal Gurung threatens to intensify protest in Darjeeling hills,0
"Police remove Medha Patkar, others from protest site in Madhya Pradesh",0
Supreme Court constitutes bench to hear Ayodhya dispute,0
"Selfie on Brahmaputra bridge to cost Rs 10,000!",0
CM Mehbooba Mufti for ceremonial parade at Octerio BoP to boost Jammu and Kashmir tourism,0
Manipur Governor Najma Heptulla moots ‘Flying Doctor” scheme,0
"Chandigarh stalking case: Police should have played more than JUST role, says Kiran Bedi",0
Opposition leaders indulging in character assassination: CM Virbhadra Singh,0
Medha Patkar removed from protest site in Dhar,0
Delimitation of Goa municipal wards to be done by SEC: Manohar Parrikar,0
August 15 to be celebrated as ‘Sankalp Parva’: Government,0
Bihar to increase green cover to 15 per cent by 2017: Nitish Kumar,0
"Chhattisgarh securitymen ‘molest’ schoolgirls, probe underway",0
"Sack Maharashtra minister, institute judicial probe: Congress",0
‘IT@school’ project formed into Kerala govt company,0
"Rajya Sabha polls: Blow to Congress, NCP to back BJP in Gujarat",0
Government declares entire Assam as ‘disturbed’ for another month,0
"Chandigarh stalking case: Pressure mounts on Haryana govt, police; victim, her father vow to continue fight",0
"Three dead due to diarrhoea, 100 affected in Nagaland",0
Deputy CM Sushil Modi makes fresh allegations against Lalu Prasad’s family,0
Oppn parties would oppose any move to abrogate Article 35 A: Farooq Abdullah,0
"Narmada Bachao Andolan: Medha Patkar refuses to call off fast, removed from protest site",0
"Ignore Dilip Ghosh’s ‘provocative’ remarks, Partha Partha Chatterjee tells workers",0
"Sheena Bora murder case: Never told cops that I had sought money from Indrani Mukerjea, says Shyamvar Rai",0
Army jawan injured in ceasefire violation by Pakistani forces,0
Bank unions call for all-India strike on August 22,0
Rape charge & twin attacks shatter peace of Himachal village Khushnagri,0
"Chandigarh stalking case: Ready to fight character assassination aimed at my daughter, says father",0
Chandigarh stalking case: Delhi CM Arvind Kejriwal demands strict against accused,0
China silent about report on ‘small-scale military operation’ in Doklam,0
No welfare scheme benefits for families not constructing toilets: Puducherry govt,0
"Centre trying to hush up issue to shield state BJP chief, son: Congress",0
"GST Bill tabled in Assembly, heated debate ensues",0
"Chandigarh stalking case: BJP’s Shaina NC shares fake image of victim, deletes tweet claiming account was hacked",0
Operation Sadbhavna: Army takes J&K students on study trip,0
"Will file PIL seeking proper probe, says  Subramanian Swamy",0
"Three seats, four contestants: Why every vote counts in Gujarat Rajya Sabha polls today",0
Haryana: Patient dies after BJP’s Darshan Nagpal allegedly stopped ambulance that hit his vehicle,0
"Post Basirhat communal violence: In show of unity, Hindus, Muslims tie rakhis",0
Five held for mob attack on gau rakshaks in Pune,0
"To take on TMC, party set up with eye on Mukul Roy being revived",0
"RSS-affiliated forum up in arms against Paytm, Chinese investment",0
Article 35-A row: J&K separatists call for shutdown on August 12,0
"Nitish Kumar back in NDA, Bihar package on Centre table",0
"Sexual abuse of boys: Shame, poor awareness behind under-reporting",0
"Former Kerala DGP held for ‘communal’ remarks, released",0
"Shiv Sena defends Subhash Desai, says no truth in graft charges",0
16 Somali pirates get 7 years in jail,0
"‘Fake encounter’: Sohrabuddin’s brother challenges discharge of Vanzara, Dinesh in HC",0
"‘Leak to Pak from Jhansi govt offices’: Not enough evidence to book accused for sedition, says ATS",0
Intelligence reports warned of BJP attacks: Vijayan,0
"For ‘I support Pak’ post, sedition charge against 25-year-old",0
"Crop Insurance scheme: 70 lakh covered, says govt; farmer leaders claim 40 per cent left out",0
"Assembly session starts today, govt looks to re-introduce three Bills",0
Six sacked  TMC MLAs formally join BJP,0
Delhi being as naive as Nehru government in 1962: China daily in video,0
Man who ‘helped’ IS suspect procure passport gets bail,0
Chhattisgarh: POCSO case against CRPF members for allegedly molesting school girls,0
"Chandigarh Stalking Case: Why was she out late at night, BJP leader asks, faces flak",0
LeT militant of Abu Ismail group killed in encounter,0
Shifu founder tried to wriggle out of earlier rape case: Cops,0
"Jammu and Kashmir: Five infiltrators killed in Machil sector in infiltration attempt, says Army",0
"Congress seeks action against Prakash Mehta, says PM Modi must intervene",0
Sohrabuddin’s brother moves High Court against Vanzara discharge,0
Chandigarh Stalking Case: ‘Barala won’t step down’,0
"Rakhis for Gujarat Congress MLAs: Two tied by sisters, others sent from home",0
Farooq Abdullah warns of ‘greater revolt’ if status altered,0
Hearing on Jammu & Kashmir’s Muslim minority status in Supreme Court today,0
Sadashiv Khot expelled from Swabhimani Shetkari Sanghatana,0
Petition seeks action against ‘self-proclaimed gau rakshaks’,0
"Amit Shah, Ahmed Patel, Smriti Irani in fray: Gujarat braces for vote today as BJP, Congress draw battlelines",0
"Haryana: BJP leader accused of stalling ambulance, causing patient’s death",0
"Chandigarh ‘Stalking’ case: Subhash Barala won’t resign, says Haryana BJP minister",0
"Jairam Ramesh admits Congress facing ‘existential crisis’, says party needs ‘collective effort’ to overcome Modi-led BJP",0
"Chandigarh Stalking Case: Stalking is violence against women, says BJP’s Chandigarh MP Kirron Kher",0
Supreme Court constitutes bench to hear Ayodhya dispute on August 11,0
EVMs from ECIL to be used in 8 districts: EVMs from UP to be used in Surat,0
"Chandigarh stalking case: Have CCTV footage of accused chasing victim, say police",0
Banaskantha: Tradition skews gender ratio in voter list,0
"Amarinder Singh skips Congress rally, Navjot Singh Sidhu takes centre stage",0
"Accepting PM Modi invitation, Ivanka Trump will head to Hyderabad in November-end",0
ATS to produce Abdullah in Lucknow court,0
Centre declares entire Assam as ‘disturbed’ for another month,0
"Taking stock of projects along the border, Rajnath calls for completion on priority",0
Contracts expired on June 30: 9 of 10 shelter homes for women without a superintendent,0
Centre completes first phase of measles-rubella vaccination campaign,0
"Doklam standoff: China’s Xi sees PM Modi as a leader who is willing to stand up for Indian interests, says US expert",0
Congress wants Gauhati High Court to monitor probe into Assam minority leader’s murder,0
"Chandigarh stalking case: No ‘kidnapping bid’ charge in FIR, police says probe still on",0
‘Economic development an important factor for ensuring peace in Afghanistan’,0
Rajiv Gandhi Charitable Trust asked to vacate: Congress plans to move court,0
Fifth in 3 months: Tiger kills 28-year-old in Pilibhit,0
Special cell by police to handle problems faced by inter-caste couple,0
Gujarat Rajya Sabha election highlights: Ahmed Patel wins after EC disqualifies two votes,0
India calls for expanding cooperation with MGC member countries ,0
"Gujarat Rajya Sabha polls: Did not vote for Ahmed Patel as Congress will not win, says Shankersinh Vaghela",0
Son commits suicide in Hyderabad after father refuses to buy video game,0
"Babri Masjid demolition case: Mosque can be built at a distance from disputed site, says Shia Waqf Board",0
LG to launch IoT-enabled products by next year,0
Chandigarh stalking case: Haryana BJP chief Subhash Barala says action should be taken against his son as per rules,0
Chandigarh stalking case: Police say they’re in no hurry to include ‘kidnapping bid’ in FIR; what has happened so far,0
PDP MLA Qamar Hussain booked for beating a man in J&K’s Rajouri district,0
Two top Maoists surrender in West Bengal,0
NRIs in US welcome cabinet decision to extend proxy voting,0
Sharad Yadav backs Opposition charge on different sizes of Rs 500 note,0
Chandigarh ‘stalking’ case: Punjab CM Amarinder Singh alleges cover-up,0
"Gujarat Rajya Sabha elections: Don’t forget what Congress has done for you, Digvijaya Singh reminds Vaghela",0
"Kenyans to vote in tight, tense elections",0
"Supreme Court rejects plea to make yoga compulsory in schools, says it is govt’s business",0
"Chandigarh stalking case: Varnika like my daughter, says BJP’s Subhash Barala",0
"Alleging discrepancies in new Rs 500, Rs 2000 notes, Congress says India’s credibility ‘jeopardized’",0
NIA questions Syed Ali Shah Geelani’s sons in terror funding case,0
Opposition protest over different types of currency disrupt Rajya Sabha,0
BJP to return to power in 2019 Lok Sabha elections: Omar Abdullah,0
Gujarat Rajya Sabha polls: Sharad Pawar says NCP will support Congress’ Ahmed Patel,0
"Hizbul module unearthed, three arrested",0
"After successful heart surgery in India, baby Rohaan dies of dehydration in Pakistan",0
SC seeks Centre’s reply on validity of special status to J&K,0
Nine new swine flu cases detected in Uttar Pradesh,0
"Why doesn’t Rahul Gandhi take SPG cover on foreign trips, what is he hiding: Rajnath Singh",0
Full text: EC order disqualifying votes of two Congress MLAs in Gujarat Rajya Sabha election,0
GJM agitation: CM Mamata Banerjee again calls Hill parties for talks,0
"High drama as BJP, Congress take Gujarat Rajya Sabha fight to EC",0
"‘Stabbed’ by brother-in-law, saved by neighbours: Thrown from terrace, woman cheats death, with some help",0
West Bengal Assembly passes Goods and Services Tax Bill,0
Veteran Congress MLA Gyan Singh Sohanpal passes away,0
Bhutan acknowledges that Doklam belongs to China: Chinese official,0
Pakistan summons India’s DHC over ceasefire violations along LoC,0
"BJP MLAs Manjinder Sirsa, Vijender Gupta marshalled out of Delhi Assembly",0
Swine flu toll rises to three in Odisha,0
Antrix-Devas deal: CBI sends judicial requests to four countries,0
West Bengal Assembly passes SGST Bill,0
Chandigarh stalking case: Mayawati questions silence of senior BJP leaders,0
Government spending rises 27 per cent to Rs 6.5 lakh crore in Q1 FY18: Arun Jaitley,0
Amit Shah completes three years as BJP president tomorrow,0
Nepal won’t take any sides in India-China standoff: Deputy PM Krishna Bahadur Mahara,0
Justice Dipak Misra to take over Jagdish Singh Khekar as CJI: Law Ministry,0
"Rahul Gandhi’s office says cars given to him ‘suffocating’, MHA official refutes",0
"Congress must defend liberty, freedom of individuals, institutions: Sonia Gandhi",0
"Doklam standoff: Beijing will counter India if it ignores warning, says Chinese media",0
Gujarat Rajya Sabha polls: High drama as lone JD(U) MLA says he voted for Congress; party contradicts,0
"Off with Gandhi statue by legendary sculptor, it’s distorted: Assam",0
Gujarat ATS arrests activist for ‘seditious activities’,0
J-K: Army jawan killed in Pakistan firing on LoC,0
Did Aadhaar help weed out nearly 4 crore fake ration cards? RTI activist contests Govt’s claim,0
GST Rollback: Fishermen urge Amit Mitra to take up issue with Centre,0
Gujarat Rajya Sabha Election: The four leaders whose votes proved crucial,0
"What has Rahul Gandhi to hide about foreign trips, asks Rajnath Singh",0
Cruise business won’t thrive if GST is charged: Carnival UK chairman,0
"UP witnesses 60 communal incidents in 2017, highest so far",0
"Gujarat Rajya Sabha election results: Ahmed Patel returns for fifth term, gets 44 votes",0
Nitin Gadkari blames bureaucracy for delay in infrastructure projects,0
"Flashback: In Cong’s winning argument, the defeat party faced in Haryana last year",0
"Sultanate remark: Congress leaders hit back at Jairam Ramesh, asks aren’t you part of sultans?",0
"Amit Shah, Smriti Irani win Gujarat Rajya Sabha polls; Ahmed Patel gets in after EC gets two out",0
"Ahmed Patel’s RS re-election: Crisis manager overcomes toughest hurdle, Congress braces for tough times",0
Civic body plans survey to restore all Grade I heritage milestones,0
Congress: Rahul Gandhi ‘missing’ posters appear in Amethi,0
"In three years as BJP chief, Amit Shah attended 575 rallies, 800 poll management meetings",0
"Chandigarh ‘stalking’ case: Varnika like my daughter, action should be taken, says Barala",0
"Gujarat Rajya Sabha Election: Nitish Kumar ‘loses’ prestige battle, sacks party leader",0
"Opposition says, two kinds of Rs 500, Rs 2,000 notes; govt calls it frivolous",0
New system for rating bureaucrats open to bias: Anand Sharma,0
"Illegal telephone exchanges: Seized SIM boxes made in China, smuggled in, says Police",0
Gujarat Rajya Sabha election results: Ahmed Patel tweets ‘Satyameva Jayate’ after retaining seat,0
"Gurgaon hotels, PGs under police scanner ahead of Independence Day",0
"Performance of MLAs from Mumbai takes a dip, says Praja report",0
Washing hands behind sharp drop in ICU infections at Safdarjung Hospital,0
Brute force must be resisted in name of freedom says Sonia Gandhi at CWC meet,0
MoU Signed Say cheese for Haryana’s first camera museum,0
Yogi Adityanath Cabinet meeting sets new rules for police recruitment,0
Jammu & Kashmir: PDP MLA booked for ‘assaulting’ teacher,0
NIA chargesheets four members of self-styled IS Lucknow-Kanpur module,0
"Chandigarh stalking case: Subhash Barala kept calling, I didn’t take his calls, says father",0
Case against five Kerala hospitals for ‘denying’ treatment to accident victim,0
"Article 35 A fears unite arch-rivals Mehbooba Mufti, Farooq Abdullah",0
Hizb-ul-Mujahideen releases video of Territorial Army deserter among its ranks,0
"Submit status report on kidnap-rape case against Barala kin, HC tells Haryana govt",0
"Congress leaders to undertake ‘Sankalp Yatra’ against Centre, state today",0
Faizan planned to recruit youths by offering martial arts training: ATS,0
"Congress, NCP raise pitch for Prakash Mehta, Subhash Desai resignations",0
Mosque can be built at distance from disputed Ayodhya site: Shia board to Supreme Court,0
Government’s claim that 4 crore fake ration cards were deleted in over two years questioned by activists,0
NIA questions Geelani’s sons over alleged terror funding,0
"Older Solar Projects: Extend deadline if delay is on your part, says Centre to state govts",0
India’s new coastal law threatens Mumbai’s ancient fishing villages,0
Techie held for ‘stalking’ woman in Mumbai,0
‘NGO’ to distribute comic book on Deen Dayal among school students,0
"Supreme Court gives Centre, J&K 3 months to consider plea for minorities panel",0
Monsoon revival in state to take another week,0
Samajawadi Party chief Akhilesh Yadav skips Lohia Trust meeting,0
"Seal on faces of kids visiting Bhopal jail on Rakhi, probe on",0
"With Rabri’s tilak, Lalu advice, Tejashwi Yadav to begin yatra on Nitish Kumar ‘betrayal’",0
Bill allowing voting rights to farmers in APMC polls passed in Assembly,0
"Meet the two disqualified in Gujarat Rajya Sabha polls: Both veterans, one’s been with BJP",0
"Chandigarh stalking case: Police says accused refused to give blood samples, refusal will be held against them",0
"Scientists, professors, students to ‘March for Science’ across India today",0
"Diplomacy fails to defuse India, China border crisis: Sources",0
"Omar Abdullah calls for Opposition ‘strategy shift’ against ‘ruthless, BJP political machine’ ",0
"Eight people, a child killed in road accident near Reasi district in Jammu",0
Railway Minister Suresh Prabhu to award para-athlete who slept on train floor after being denied lower berth,0
Tamil Nadu fishermen announce indefinite strike from today,0
"Quit India Movement debate in Parliament highlights: Looks like secularism, free speech are in danger, says Sonia Gandhi",0
Sharad Yadav fuels speculation of JD(U) split in congratulatory tweet to Ahmed Patel,0
"Dantewada molestation case: CRPF jawans identified, one arrested",0
PM Modi expresses condolence over demise of former Union minister Sanwar Lal Jat,0
"Chandigarh stalking case: After police issues summons, Haryana BJP chief says son Vikas Barala will cooperate in probe",0
